id	alias	apt	attack_country	attack_means	attack_target	belong_country	create_time	creation_date	note	update_time	status
517	SPRITE SPIDER	GoldDupont					2022-04-27		GOLD DUPONT是一个以经济为动机的网络犯罪威胁组织，专门使用777(又名Defray777或RansomExx)恶意软件进行入侵后的勒索软件攻击。GOLD DUPONT自2018年11月开始活动，使用窃取的凭据建立对受害者网络的初步访问，以远程访问虚拟桌面基础设施(VDI)或虚拟专用网(VPN)等服务。从2019年10月至2020年初，该组织在一些入侵中使用GOLD BLACKBURN的TrickBot恶意软件作为初始访问载体(IAV)。自2020年7月以来，该组织还在一些入侵中使用了GOLD S	2022-11-11	保留
520		GoldEverGreen					2022-04-27		GOLD EVERGREEN是一个以财务为动机的网络犯罪威胁集团，直到2014年6月一直运营着Gameover Zeus(又名Mapp, P2P Zeus)僵尸网络。它包含了一个由自称为The Business Club”的个人组成的联盟从2000年代中期到2014年进行的广泛而长期的犯罪阴谋。GOLD EVERGREEN的技术操作主要是通过僵尸网络使用Zeus，JabberZeus，和 eventually Gameover Zeus恶意软件家族。这些恶意软件家族是由俄罗斯人Evgeniy Bogach	2022-11-17	保留
523		GoldFairfax					2022-04-27		GOLD FAIRFAX是一个以财务为动机的网络犯罪威胁组织，负责创建、分发和运营Ramnit僵尸网络。Ramnit是核心模块内部名称RMNet的语音拼法，于2010年4月开始运行，2010年7月开始普及。早期Ramnit变体中有一种特别致命的文件感染组件，它通过修改可执行文件和HTML文件传播，导致了这些早期变体的持续流行。目前，Ramnit仍然是一个积极维护和分布的威胁。Ramnit的目的是通过修改浏览器行为(浏览器中的人”)来拦截和操纵在线金融交易。	2022-11-17	保留
526		GoldFlanders					2022-04-27		GOLD FLANDERS是一个以财务为动机的组织，负责分布式拒绝服务(DDOS)攻击，该攻击与勒索电子邮件有关，要求5到30个比特币。攻击主要包括UDP分片报文(DNS和NTP反射)以及每个受害者可能不同的其他流量。勒索邮件的到达时间与DDOS攻击相吻合，DDOS攻击的流量在20gbps到200gbps之间，每秒1200 - 1500万个数据包，持续时间在20 - 70分钟之间，目标是特定的自治系统号(ASN)或IP地址组。在某些情况下，受害者组织回复了这些勒索邮件，并在20分钟内收到GOLD FLAN	2022-11-17	保留
529		GoldGalleon					2022-04-27		GOLD GALLEON是一个以财务为动机的网络犯罪威胁组织，由至少20名犯罪伙伴组成，共同开展商业电子邮件折衷(BEC)和欺骗(BES)活动。该组织似乎专门针对海事组织及其客户。反恐组的研究人员观察到，GOLD GALLEON的目标公司分布在韩国、日本、新加坡、菲律宾、挪威、美国、埃及、沙特阿拉伯和哥伦比亚。这些威胁行为者利用的工具、策略和程序与CTU研究人员之前调查过的其他BEC/BES组织(如GOLD SKYLINE)使用的工具、策略和程序类似。这些组织使用了同样数量的公开可用恶意软件(廉价和商用远	2022-11-17	保留
532		GoldGarden					2022-04-27		GOLD GARDEN是一个以经济为动机的网络犯罪威胁集团，在2018年1月至2019年5月期间创作和运营了GandCrab”勒索软件。GandCrab”的运作方式是勒索软件即服务”，众多附属公司分发恶意软件，并与核心运营商分享赎金。GOLD GARDEN独占了GandCrab和相关的指挥控制(C2)基础设施的开发。独立的附属机构，经常有十几家同时运作，通过垃圾邮件、网络漏洞工具包、按安装付费的僵尸网络和扫描利用式攻击来协调GandCrab”的传播。2019年5月31日，运营商宣布停止运营，不打算恢复，原	2022-11-17	保留
535		GoldMansard					2022-04-27		GOLD MANSARD是一个以经济为动机的网络犯罪威胁集团，从2019年8月开始运营Nemty勒索软件。Nemty背后的威胁制造者在俄罗斯地下论坛上被称为jsworm”。Nemty是一个勒索软件作为服务(RaaS)的附属程序，其特色是一个name and shame”网站，窃取的受害者数据被泄露。2020年4月，jsworm似乎收购了新的合作伙伴，并让Nemty勒索软件退役。随后又推出了Nefilim勒索软件，该软件不以从属模式运作。Nefilim已经被用于对物流、电信、能源和其他行业组织的入侵后勒索软	2022-11-17	保留
538		GoldNorthfield					2022-04-27		GOLD NORTHFIELD至少从2020年10月开始运营，是一个以经济为动机的网络犯罪威胁集团，利用GOLD SOUTHFIELD的REvil勒索软件进行攻击。为了做到这一点，威胁行为者将REvil勒索软件二进制配置替换为他们自己的配置，以重新利用勒索软件为他们的操作服务。 GOLD NORTHFIELD已经给这个修改REvil勒索软件变体的名字LV ransomware”。	2022-11-17	保留
541		GOLD RIVERVIEW					2022-04-27	NULL	GOLD RIVERVIEW是一个以经济为动机的网络犯罪集团，代表其客户传播恶意软件和充满诈骗的垃圾邮件。这个威胁集团创作和出售Necurs rootkit开始于2014年初，包括GOLD EVERGREEN集成到Gameover Zeus。GOLD RIVERVIEW还运营着一个全球僵尸网络，俗称Necurs (CraP2P)，是2016年至2018年垃圾邮件的主要来源。Necurs分发恶意软件，如GOLD DRAKE的Dridex (Bugat v5)， GOLD BLACKBURN的TrickBot	2022-04-27	保留
544		GOLD SKYLINE					2022-04-27	NULL	GOLD SKYLINE是一个以财务为动机的网络犯罪威胁集团，在尼日利亚运营，通过商业电子邮件妥协(BEC)和欺骗(BES)从事高价值的电信欺诈。GOLD SKYLINE也被称为Wire-Wire Group 1 (WWG1)，至少自2016年以来一直活跃，严重依赖被泄露的电子邮件帐户、社会工程和越来越多的恶意软件来转移组织间的资金转移。	2022-04-27	保留
547		GOLD SOUTHFIELD					2022-04-27	NULL	GOLD SOUTHFIELD是一个以经济为动机的网络犯罪威胁集团，代表各种附属威胁集团编写和操作REvil(又名Sodinokibi)勒索软件。该组织自2019年4月开始运营，从GOLD GARDEN获得了GandCrab”的源代码，后者是GandCrab”的运营商，于2019年5月自愿从地下市场撤回了他们的勒索软件。GOLD SOUTHFIELD负责编写REvil软件，并操作附属公司(也称为合作伙伴)使用的后端基础设施，以创建恶意软件，并从受害者那里收取赎金。CTU的研究人员高度自信地认为GOLD S	2022-04-27	保留
550		GOLD SYMPHONY					2022-04-27	NULL	GOLD SYMPHONY是一个有经济动机的网络犯罪集团，总部可能设在俄罗斯，负责开发和销售恶意软件Buer Loader的地下论坛。Buer Loader于2019年8月左右首次被发现，是一种恶意软件即服务(MasS)，并被一个使用memeos”句柄的威胁行为者宣传。客户包括恶意软件the TrickBot”的运营商GOLD BLACKBURN。据报道，除了TrickBot, Buer Loader还下载了Cobalt Strike和其他用于入侵后勒索软件攻击的工具。	2022-04-27	保留
553		GOLD WATERFALL					2022-04-27	NULL	GOLD WATERFALL是一个有经济动机的网络罪犯集团，负责创建，分发，和运行的恶意勒索软件。自2020年8月以来，GOLD WATERFALL使用各种战术，技术和程序(ttp)渗透和横向移动的目标组织部署恶意的side勒索软件，其最有价值的资源。其中，利用通过电子邮件传递的恶意文件建立据点，利用窃取的凭证访问受害者的远程访问服务。2020年11月，有人观察到darksupp”在几个半专有的地下论坛上宣传一个附属项目，标志着GOLD WATERFALL进入了勒索软件即服务”(RaaS)领域。	2022-04-27	保留
556		GoldWinter					2022-04-27		GOLD WINTER 是一个有经济动机的组织，总部可能在俄罗斯，他们运营着 Hades 勒索软件。 Hades 的活动最早是在2020年12月被发现的，它在地下论坛和市场上缺乏存在，这使得反恐组的研究人员得出结论，它不是在一个勒索软件的服务附属模式下运作的。GOLD WINTER 做雇佣点名批评策略,数据被盗和作为制衡的受害者,而不是单一的集中式泄漏网站反恐组研究人员观察组使用Tor网站定制为每个受害者,包括Tox聊天ID进行交流沟通,也为每个受害者似乎是唯一的。	2022-11-11	保留
559		GozNym					2022-04-27	NULL	GozNym最早发现于2016年4月。GozNym是Nymaim和Gozi ISFB恶意软件衍生的Trojan混合体。GozNym主要针对超过24加美国和加拿大的银行进行攻击，以进行欺诈行为。GozNym充分利用Nymaim和Gozi ISFB恶意软件的优势来创建功能强大的Trojan，具有隐身性和持久性的特征，并带有银行木马的功能	2022-04-27	保留
562		GreyEnergy	中国、乌克兰、波兰	利用一些自定义的远控工具和后门程序进行渗透及零日漏洞利用、网络钓鱼等方式攻击目标	针对乌克兰、波兰等国家的能源、电信、政府和军事行业和电力行业		2022-04-27		GreyEnergy是BlackEnergy组织的继任者，该组织几年前曾对乌克兰实施恐吓，直到2015年才潜伏起来，很有可能正在为破坏性攻击做准备。该组织还与负责NotPetya的TeleBots具有密切联系。相关联恶意家族包括：felixroot和grey_energy。	2023-10-17	保留
565	GOLD ULRICK	GrimSpider					2022-04-27		GRIM SPIDER”是一个复杂的犯罪集团，自2018年8月以来一直在运营Ryuk勒索软件，目标是大型组织，以获得高额赎金。这种被称为大猎物狩猎”的方法标志着WIZARD SPIDER的运作方式发生了转变，而GRIM SPIDER似乎是这个犯罪集团的一个成员。威胁组织WIZARD SPIDER被称为银行恶意软件TrickBot的俄罗斯运营商，过去主要关注电汇欺诈。与Samas和BitPaymer类似，Ryuk专门用于企业环境。Ryuk和Hermes版本的代码比较表明，Ryuk源自Hermes源代码，自发	2022-11-17	保留
568		Groundbait				乌克兰	2022-04-27	NULL	Groundbait是一个针对顿涅茨克和卢甘斯克人民共和国反政府分裂分子的组织。	2022-04-27	保留
571		Group27				中国	2022-04-27		Group 27组织最早活跃于2015年，通过对缅甸选举网站进行水坑攻击传播PlugX。Group 27组织常用的工具包括两个不同版本的PlugX、两个不同版本的Trochilus RA、一个9002 RAT和一个EvilGrab RAT。	2022-11-17	保留
574		Group5	叙利亚	钓鱼邮件、水坑攻击	叙利亚反对派人士		2022-04-27	NULL	Group5 是一个疑似与伊朗有联系的威胁组织，尽管这一归属并不明确。该组织通常以叙利亚和伊朗为主题，通过鱼叉钓鱼和酒吧攻击与叙利亚反对派有关的个人。Group5使用了两个常用的远程访问工具(RAT)， njRAT和NanoCore，以及一个Android RAT, DroidJack。	2022-04-27	保留
577		GuruSpider					2022-04-27		2018年初，CrowdStrike Intelligence发现GURU SPIDER通过其旗舰恶意软件装载器Quant loader支持多个犯罪软件家族的传播。	2022-11-17	保留
580		HackingTeam					2022-04-27		Hacking Team收集到的许多0-days”，在2015年他们的组织被攻破期间公开，自那以后被多个APT组织使用。自2003年成立以来，意大利间谍软件供应商Hacking Team因向世界各国政府及其机构出售监视工具而臭名昭著。其旗舰产品远程控制系统(RCS)的功能包括从目标设备提取文件，拦截电子邮件和即时消息，以及远程激活设备的摄像头和麦克风。该公司一直因将这些能力出售给威权政府而受到批评——该公司一直否认这一指控。2015年7月，形势发生了逆转，Hacking Team遭受了破坏性的黑客攻击，暴	2022-11-17	保留
583	Operation Exchange Marauder	Hafnium				中国	2022-04-27		HAFNIUM主要针对美国多个工业部门的实体，包括传染病研究人员、律师事务所、高等教育机构、国防承包商、政策智库和非政府组织。微软威胁情报中心(MSTIC)认为这次行动是由HAFNIUM发起的，根据观察到的受害者特征、策略和程序，HAFNIUM被认为是由国家资助的，在中国境外运作。HAFNIUM以前曾利用面向互联网的服务器的漏洞伤害受害者，并使用合法的开源框架，如Covenant，用于命令和控制。一旦他们进入了受害者的网络，HAFNIUM通常会将数据泄露到像MEGA这样的文件共享网站。在与这些漏洞无关的活	2022-11-17	保留
586	Zhenbao,,TEMP.Zhenbao	HammerPanda				中国	2022-04-27		Hammer Panda是一个疑似来自中国的组织，目标是俄罗斯的组织	2022-11-17	保留
589		HazyTiger				印度	2022-04-27		Bitter威胁组织最初在他们的活动中使用RAT工具，因为2014年发布的第一个Android版本是基于AndroRAT框架。随着时间的推移，他们转向了自定义版本，自此被称为BitterRAT。	2022-11-17	保留
592	Conimes,Cycldek,Goblin Panda	Hellsing	马来西亚、菲律宾、印度尼西亚、美国、印度	钓鱼邮件	政府、外交机构	中国	2022-04-27	NULL	这一威胁行为者使用鱼叉式网络钓鱼技术来破坏东南亚、印度和美国的外交目标。它似乎也瞄准了APT 30。可能使用和Mirage相同的基础设施	2022-04-27	保留
595		HenBox				中国	2022-04-27	NULL	这名威胁者的目标是维吾尔族(主要位于中国西北部的少数民族)和中国手机制造商小米的设备，目的是进行间谍活动	2022-04-27	保留
598	黑格莎,Higaisa（黑格莎）,黑格莎（Higaisa）,Higaisa	黑格莎	中国、朝鲜	通过钓鱼邮件等方式投递攻击载荷，释放木马文件窃取信息	针对跟朝鲜相关的外交实体、政府官员、人权组织、朝鲜海外居民、贸易往来人员等进行攻击	韩国	2022-04-27		Higaisa是一个被怀疑来自韩国的威胁组织。Higaisa的目标是朝鲜的政府、公共和贸易组织;然而，他们也在中国、日本、俄罗斯、波兰和其他国家发动过袭击。Higaisa在2019年初首次被公开，但被认为早在2009年就开始运营。	2023-10-17	保留
